,Month,Artist,Artist ID,Song ID,Song Name,Song Popularity,Album Name,Album Release Date,Genre 1,Genre 2,Genre 3,Genre 4,Followers,Artist Popularity,Acousticness,Danceability,Duration Ms,Energy,Instrumentalness,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
1726,6,Lil Baby,5f7VJjfbwm532GiveGC0ZK,5f4Hy5mw5SRaUgXX9c6P5S,Sum 2 Prove,70,My Turn,2/28/2020,atl hip hop,atl trap,rap,trap,6771753,93,0.0169,0.827,205760,0.552,0,0.122,-7.571,0,0.274,124.011,4,0.408
1727,6,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,0uxSUdBrJy9Un0EYoBowng,20 Min,83,Luv Is Rage 2 (Deluxe),11/17/2017,melodic rap,philly rap,rap,trap,11197133,91,0.109,0.773,220587,0.75,0,0.174,-4.009,0,0.117,123.426,4,0.783
1728,6,Post Malone,246dkjvS1zLTtiykXe5h60,0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),81,Hollywood's Bleeding,9/6/2019,dfw rap,melodic rap,rap,N/A,32142428,93,0.456,0.548,174853,0.653,0,0.103,-3.875,1,0.081,150.068,4,0.163
1729,6,Young Thug,50co4Is1HCEo8bhOyUWKpn,0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),81,Hollywood's Bleeding,9/6/2019,atl hip hop,atl trap,gangster rap,hip hop,6087849,90,0.456,0.548,174853,0.653,0,0.103,-3.875,1,0.081,150.068,4,0.163
1730,6,Drake,3TVXtAsR1Inumwj472S9r4,5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),81,The Best In The World Pack,6/15/2019,canadian hip hop,canadian pop,hip hop,pop rap,54381251,98,0.101,0.831,205427,0.502,0,0.122,-4.045,0,0.046,100.541,4,0.101
1731,6,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),81,The Best In The World Pack,6/15/2019,dirty south rap,gangster rap,hip hop,pop rap,4743230,84,0.101,0.831,205427,0.502,0,0.122,-4.045,0,0.046,100.541,4,0.101
1732,6,Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,24IgCW19L8lXKyFZwzFtD3,MAMACITA,57,Translation,6/18/2020,dance pop,pop,pop rap,N/A,5585996,86,0.19,0.88,251429,0.626,0.000755,0.094,-7.062,1,0.0473,105.01,4,0.441
1733,6,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,24IgCW19L8lXKyFZwzFtD3,MAMACITA,57,Translation,6/18/2020,latin,puerto rican pop,reggaeton,trap latino,27745954,93,0.19,0.88,251429,0.626,0.000755,0.094,-7.062,1,0.0473,105.01,4,0.441
1734,6,J. Rey Soul,1OB278sOZVSFx5vXqYha83,24IgCW19L8lXKyFZwzFtD3,MAMACITA,57,Translation,6/18/2020,N/A,N/A,N/A,N/A,4422,67,0.19,0.88,251429,0.626,0.000755,0.094,-7.062,1,0.0473,105.01,4,0.441
1735,6,StaySolidRocky,1XLWox9w1Yvbodui0SRhUQ,0XkmeG97T4mtYlWRJcrxec,Party Girl (Remix),66,Party Girl (Remix),7/10/2020,melodic rap,N/A,N/A,N/A,144384,71,0.533,0.752,147673,0.375,0,0.175,-10.157,0,0.204,129.995,4,0.591
1736,6,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,0XkmeG97T4mtYlWRJcrxec,Party Girl (Remix),66,Party Girl (Remix),7/10/2020,melodic rap,philly rap,rap,trap,11197133,91,0.533,0.752,147673,0.375,0,0.175,-10.157,0,0.204,129.995,4,0.591
1737,6,Maroon 5,04gDigrS5kc9YWfZHwBETP,2b8fOow8UzyDFAE27YhOZM,Memories,88,Memories,9/20/2019,pop,pop rock,N/A,N/A,30257673,91,0.837,0.764,189486,0.32,0,0.0822,-7.209,1,0.0546,91.019,4,0.575
1738,6,Lil Tjay,6jGMq4yGs7aQzuGsMgVgZR,0RLLvYBopDwooCyvnTwgYu,F.N,84,True 2 Myself,10/11/2019,brooklyn drill,melodic rap,nyc rap,N/A,2882573,91,0.354,0.567,224000,0.515,0,0.078,-10.265,0,0.247,120.1,1,0.321
1739,6,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,0JP9xo3adEtGSdUEISiszL,Moonlight,85,?,3/16/2018,emo rap,miami hip hop,N/A,N/A,26702083,92,0.556,0.921,135090,0.537,0.00404,0.102,-5.723,0,0.0804,128.009,4,0.711
1740,6,JACKBOYS,7A8S43ryYdbWpJKeHRZRcq,6gi6y1xwmVszDWkUqab1qw,OUT WEST (feat. Young Thug),84,JACKBOYS,12/27/2019,rap,trap,N/A,N/A,409435,75,0.0104,0.802,157712,0.591,0,0.196,-4.895,1,0.225,139.864,4,0.309
1741,6,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,6gi6y1xwmVszDWkUqab1qw,OUT WEST (feat. Young Thug),84,JACKBOYS,12/27/2019,rap,slap house,N/A,N/A,16091497,94,0.0104,0.802,157712,0.591,0,0.196,-4.895,1,0.225,139.864,4,0.309
1742,6,Young Thug,50co4Is1HCEo8bhOyUWKpn,6gi6y1xwmVszDWkUqab1qw,OUT WEST (feat. Young Thug),84,JACKBOYS,12/27/2019,atl hip hop,atl trap,gangster rap,hip hop,6087849,90,0.0104,0.802,157712,0.591,0,0.196,-4.895,1,0.225,139.864,4,0.309
1743,6,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,3oDkdAySo1VQQG0ptV7uwa,Lean Wit Me,80,Goodbye & Good Riddance,12/10/2018,chicago rap,melodic rap,N/A,N/A,16961776,96,0.0414,0.665,175755,0.651,0,0.0896,-5.515,1,0.156,163.935,4,0.237
1744,6,Post Malone,246dkjvS1zLTtiykXe5h60,7dt6x5M1jzdTEt8oCbisTK,Better Now,84,beerbongs & bentleys,4/27/2018,dfw rap,melodic rap,rap,N/A,32142428,93,0.331,0.68,231267,0.578,0,0.135,-5.804,1,0.04,145.038,4,0.341
1745,6,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,3vAn0qZzdyuHamcrpkfiX3,How You Like That,23,How You Like That,6/26/2020,k-pop,k-pop girl group,N/A,N/A,20901369,87,0.0694,0.828,181264,0.782,3.41E-05,0.0544,-4.014,1,0.0918,130.013,4,0.351
1746,6,YNW Melly,1cNDP5yjU5vjeR8qMf4grg,7eBqSVxrzQZtK2mmgRG6lC,Murder On My Mind,83,I AM YOU,8/3/2018,melodic rap,trap,N/A,N/A,5832728,82,0.145,0.759,268434,0.73,3.06E-06,0.11,-7.985,0,0.0516,115.007,4,0.74
1747,6,Rod Wave,45TgXXqMDdF8BkjA83OM7z,6fWa5CRgy0z30OeGZyMBvD,Heart On Ice,77,PTSD,6/14/2019,florida rap,N/A,N/A,N/A,1860569,84,0.0513,0.733,159670,0.389,0,0.141,-8.468,0,0.0738,157.878,3,0.244
1748,6,Kygo,23fqKkggKUBHNkbKtXEls4,1sgDyuLooyvEML4oHspNza,Lose Somebody,75,Golden Hour,5/29/2020,edm,pop,pop dance,tropical house,7362032,86,0.344,0.58,199549,0.586,0,0.0755,-6.883,1,0.0357,147.988,4,0.507
1749,6,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,1sgDyuLooyvEML4oHspNza,Lose Somebody,75,Golden Hour,5/29/2020,dance pop,neo mellow,piano rock,pop,11625243,84,0.344,0.58,199549,0.586,0,0.0755,-6.883,1,0.0357,147.988,4,0.507
1750,6,Moneybagg Yo,3tJoFztHeIJkJWMrx0td2f,45npF3MKvCa1sO7s4y7qBf,Said Sum,12,Said Sum,6/30/2020,hip hop,rap,southern hip hop,tennessee hip hop,1981742,81,0.0185,0.929,155168,0.667,0,0.1,-6.789,0,0.353,126.998,4,0.274
1751,6,NLE Choppa,0ErzCpIMyLcjPiwT4elrtZ,1orjH4IkSH9VrWmRCToKV8,Shotta Flow 5,66,Shotta Flow 5,6/12/2020,memphis hip hop,trap,N/A,N/A,2961016,81,0.0838,0.806,145167,0.749,0,0.0621,-5.268,1,0.328,140.032,4,0.77
1752,6,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,6KfoDhO4XUWSbnyKjNp9c4,Maniac,85,Kid Krow,3/20/2020,alt z,bedroom pop,electropop,indie pop,3121150,83,0.00162,0.628,185773,0.639,0,0.354,-5.46,1,0.0435,108.045,4,0.493
1753,6,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,2uIX8YMNjGMD7441kqyyNU,ocean eyes,67,Ocean Eyes,11/18/2016,electropop,pop,N/A,N/A,41726788,92,0.819,0.475,200560,0.37,0.0577,0.0841,-7.725,0,0.0361,144.828,4,0.157
1754,6,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,2HbKqm4o0w5wEeEFXm2sD4,Money Trees,77,"good kid, m.A.A.d city",2012,conscious hip hop,hip hop,rap,west coast rap,17048518,89,0.0703,0.716,386907,0.531,0,0.224,-7.355,1,0.122,71.994,4,0.344
1755,6,Jay Rock,28ExwzUQsvgJooOI0X1mr3,2HbKqm4o0w5wEeEFXm2sD4,Money Trees,77,"good kid, m.A.A.d city",2012,conscious hip hop,gangster rap,hip hop,pop rap,1030242,74,0.0703,0.716,386907,0.531,0,0.224,-7.355,1,0.122,71.994,4,0.344
1756,6,Lil Baby,5f7VJjfbwm532GiveGC0ZK,02RCbjb9czvQKNGBmEmWob,Woah,69,My Turn,2/28/2020,atl hip hop,atl trap,rap,trap,6771753,93,0.0177,0.883,183011,0.599,0,0.179,-5.551,1,0.248,142.976,4,0.413
1757,6,Anuel AA,2R21vXR83lH98kGeO99Y66,5p3JJehpKHjr9pJT5eD2Lz,Que Se Joda,62,Emmanuel,5/29/2020,latin,reggaeton,reggaeton flow,trap boricua,17062518,92,0.238,0.624,226160,0.888,0,0.317,-2.13,1,0.099,180.088,4,0.824
1758,6,Farruko,329e4yvIujISKGKz1BZZbO,5p3JJehpKHjr9pJT5eD2Lz,Que Se Joda,62,Emmanuel,5/29/2020,latin,latin hip hop,reggaeton,trap latino,9793447,91,0.238,0.624,226160,0.888,0,0.317,-2.13,1,0.099,180.088,4,0.824
1759,6,Zion,1pgDilWYDWLoOgGjf1iHNu,5p3JJehpKHjr9pJT5eD2Lz,Que Se Joda,62,Emmanuel,5/29/2020,latin,latin hip hop,reggaeton,reggaeton flow,2250340,77,0.238,0.624,226160,0.888,0,0.317,-2.13,1,0.099,180.088,4,0.824
1760,6,Polo G,6AgTAQt8XS6jRWi4sX7w49,4PklAHGXT5ityno3IA8SKd,Go Stupid,78,THE GOAT,5/15/2020,chicago rap,N/A,N/A,N/A,3646022,91,0.0277,0.92,165726,0.833,0,0.0596,-3.18,1,0.253,141.034,4,0.645
1761,6,Stunna 4 Vegas,44IvvHRk2XF243QLA2VOa8,4PklAHGXT5ityno3IA8SKd,Go Stupid,78,THE GOAT,5/15/2020,southern hip hop,trap,viral rap,N/A,557450,70,0.0277,0.92,165726,0.833,0,0.0596,-3.18,1,0.253,141.034,4,0.645
1762,6,NLE Choppa,0ErzCpIMyLcjPiwT4elrtZ,4PklAHGXT5ityno3IA8SKd,Go Stupid,78,THE GOAT,5/15/2020,memphis hip hop,trap,N/A,N/A,2961016,81,0.0277,0.92,165726,0.833,0,0.0596,-3.18,1,0.253,141.034,4,0.645
1763,6,Mike WiLL Made-It,0NWbwDZY1VkRqFafuQm6wk,4PklAHGXT5ityno3IA8SKd,Go Stupid,78,THE GOAT,5/15/2020,atl hip hop,hip hop,pop rap,rap,1227002,73,0.0277,0.92,165726,0.833,0,0.0596,-3.18,1,0.253,141.034,4,0.645
1764,6,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,3kW4z2pIj5VY5fLjBrMRL5,P2,77,Eternal Atake,3/6/2020,melodic rap,philly rap,rap,trap,11197133,91,0.0236,0.775,234627,0.72,0,0.114,-5.353,0,0.193,155.086,4,0.49
1765,6,WILLOW,3rWZHrfrsPBxVy692yAIxF,0y60itmpH0aPKsFiGxmtnh,Wait a Minute!,82,ARDIPITHECUS,1/11/2015,afrofuturism,dance pop,electropop,pop,1079814,75,0.0371,0.764,196520,0.705,1.94E-05,0.0943,-5.279,0,0.0278,101.003,4,0.672
1766,6,Post Malone,246dkjvS1zLTtiykXe5h60,3a1lNhkSLSkpJE4MSHpDu9,Congratulations,83,Stoney (Deluxe),12/9/2016,dfw rap,melodic rap,rap,N/A,32142428,93,0.215,0.63,220293,0.804,0,0.253,-4.183,1,0.0363,123.146,4,0.492
1767,6,Quavo,0VRj0yCOv2FXJNP47XQnx5,3a1lNhkSLSkpJE4MSHpDu9,Congratulations,83,Stoney (Deluxe),12/9/2016,atl hip hop,hip hop,melodic rap,pop rap,4880540,85,0.215,0.63,220293,0.804,0,0.253,-4.183,1,0.0363,123.146,4,0.492
1768,6,The Killers,0C0XlULifJtAgn6ZNCW2eu,7d8GetOsjbxYnlo6Y9e5Kw,Mr. Brightside,34,Hot Fuss,6/7/2004,dance rock,modern rock,permanent wave,rock,5941192,81,0.00113,0.352,222107,0.928,0,0.0987,-3.71,1,0.0758,148.026,4,0.239
1769,6,Meek Mill,20sxb77xiYeusSH8cVdatc,2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),82,Championships,11/30/2018,hip hop,philly rap,pop rap,rap,4963194,81,0.259,0.889,180522,0.496,0,0.252,-6.365,0,0.0905,86.003,4,0.544
1770,6,Drake,3TVXtAsR1Inumwj472S9r4,2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),82,Championships,11/30/2018,canadian hip hop,canadian pop,hip hop,pop rap,54381251,98,0.259,0.889,180522,0.496,0,0.252,-6.365,0,0.0905,86.003,4,0.544
1771,6,Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,55CHeLEfn5iJ0IIkgaa4si,Savage,79,Suga,3/6/2020,houston rap,pop,pop rap,trap queen,3931381,88,0.0252,0.843,155497,0.741,0,0.096,-5.609,1,0.334,168.983,4,0.68
1772,7,Cardi B,4kYSro6naA4h99UJvo89HB,4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),89,WAP (feat. Megan Thee Stallion),8/7/2020,pop,pop rap,post-teen pop,rap,15745947,90,0.0194,0.935,187541,0.454,0,0.0824,-7.509,1,0.375,133.073,4,0.357
1773,7,Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),89,WAP (feat. Megan Thee Stallion),8/7/2020,houston rap,pop,pop rap,trap queen,3931381,88,0.0194,0.935,187541,0.454,0,0.0824,-7.509,1,0.375,133.073,4,0.357
1774,7,Drake,3TVXtAsR1Inumwj472S9r4,2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),88,Laugh Now Cry Later (feat. Lil Durk),8/14/2020,canadian hip hop,canadian pop,hip hop,pop rap,54381251,98,0.244,0.761,261493,0.518,3.47E-05,0.107,-8.871,1,0.134,133.976,4,0.522
1775,7,Lil Durk,3hcs9uc56yIGFCSy9leWe7,2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),88,Laugh Now Cry Later (feat. Lil Durk),8/14/2020,chicago drill,chicago rap,drill,hip hop,2426189,88,0.244,0.761,261493,0.518,3.47E-05,0.107,-8.871,1,0.134,133.976,4,0.522
1776,7,24kGoldn,6fWVd57NKTalqvmjRd2t8Z,3tjFYV6RSFtuktYl3ZtYcq,Mood (feat. iann dior),91,Mood (feat. iann dior),7/24/2020,cali rap,N/A,N/A,N/A,968583,87,0.221,0.7,140526,0.722,0,0.272,-3.558,0,0.0369,90.989,4,0.756
1777,7,iann dior,6ASri4ePR7RlsvIQgWPJpS,3tjFYV6RSFtuktYl3ZtYcq,Mood (feat. iann dior),91,Mood (feat. iann dior),7/24/2020,melodic rap,pop rap,N/A,N/A,1097206,87,0.221,0.7,140526,0.722,0,0.272,-3.558,0,0.0369,90.989,4,0.756
1778,7,DaBaby,4r63FhuTkUYltbVAg5TQnk,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),90,BLAME IT ON BABY,4/17/2020,north carolina hip hop,rap,N/A,N/A,6474943,93,0.247,0.746,181733,0.69,0,0.101,-7.956,1,0.164,89.977,4,0.497
1779,7,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),90,BLAME IT ON BABY,4/17/2020,melodic rap,rap,trap,N/A,5975338,88,0.247,0.746,181733,0.69,0,0.101,-7.956,1,0.164,89.977,4,0.497
1780,7,Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),89,Shoot For The Stars Aim For The Moon,7/3/2020,brooklyn drill,N/A,N/A,N/A,5076597,92,0.114,0.823,190476,0.586,0,0.193,-6.606,0,0.2,125.971,4,0.347
1781,7,Lil Baby,5f7VJjfbwm532GiveGC0ZK,0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),89,Shoot For The Stars Aim For The Moon,7/3/2020,atl hip hop,atl trap,rap,trap,6771753,93,0.114,0.823,190476,0.586,0,0.193,-6.606,0,0.2,125.971,4,0.347
1782,7,DaBaby,4r63FhuTkUYltbVAg5TQnk,0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),89,Shoot For The Stars Aim For The Moon,7/3/2020,north carolina hip hop,rap,N/A,N/A,6474943,93,0.114,0.823,190476,0.586,0,0.193,-6.606,0,0.2,125.971,4,0.347
1783,7,Jack Harlow,2LIk90788K0zvyj2JJVwkJ,2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",84,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",6/24/2020,deep underground hip hop,kentucky hip hop,pop rap,rap,829144,84,0.0631,0.904,227478,0.723,0,0.185,-5.224,0,0.26,145.013,4,0.835
1784,7,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",84,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",6/24/2020,canadian hip hop,hip hop,melodic rap,pop rap,3615910,84,0.0631,0.904,227478,0.723,0,0.185,-5.224,0,0.26,145.013,4,0.835
1785,7,DaBaby,4r63FhuTkUYltbVAg5TQnk,2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",84,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",6/24/2020,north carolina hip hop,rap,N/A,N/A,6474943,93,0.0631,0.904,227478,0.723,0,0.185,-5.224,0,0.26,145.013,4,0.835
1786,7,Lil Wayne,55Aa2cqylxrFIXC767Z865,2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",84,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",6/24/2020,hip hop,new orleans rap,pop rap,rap,10302559,90,0.0631,0.904,227478,0.723,0,0.185,-5.224,0,0.26,145.013,4,0.835
1787,7,Internet Money,6MPCFvOQv5cIGfw3jODMF0,2DQNYMRjisN3KAPj1bEwOI,"Lemonade (feat. Gunna, Don Toliver & NAV)",69,B4 The Storm,8/29/2020,pop rap,rap,trap,N/A,274648,83,0.25,0.8,195429,0.658,0,0.111,-6.142,0,0.079,140.042,4,0.462
1788,7,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,2DQNYMRjisN3KAPj1bEwOI,"Lemonade (feat. Gunna, Don Toliver & NAV)",69,B4 The Storm,8/29/2020,atl hip hop,melodic rap,rap,trap,3059806,89,0.25,0.8,195429,0.658,0,0.111,-6.142,0,0.079,140.042,4,0.462
1789,7,Don Toliver,4Gso3d4CscCijv0lmajZWs,2DQNYMRjisN3KAPj1bEwOI,"Lemonade (feat. Gunna, Don Toliver & NAV)",69,B4 The Storm,8/29/2020,rap,trap,N/A,N/A,1384613,85,0.25,0.8,195429,0.658,0,0.111,-6.142,0,0.079,140.042,4,0.462
1790,7,NAV,7rkW85dBwwrJtlHRDkJDAC,2DQNYMRjisN3KAPj1bEwOI,"Lemonade (feat. Gunna, Don Toliver & NAV)",69,B4 The Storm,8/29/2020,canadian hip hop,melodic rap,pop rap,rap,2453610,84,0.25,0.8,195429,0.658,0,0.111,-6.142,0,0.079,140.042,4,0.462
1791,7,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,2U5WueTLIK5WJLD7mvDODv,Wishing Well,87,Legends Never Die,7/10/2020,chicago rap,melodic rap,N/A,N/A,16961776,96,0.00336,0.65,194621,0.613,0,0.267,-6.13,0,0.128,149.972,4,0.0804
1792,7,BTS,3Nrfpe0tUJi4K4DXYWgMUX,0t1kP63rueHleOhQkYSXFY,Dynamite,82,Dynamite (DayTime Version),8/28/2020,k-pop,k-pop boy group,N/A,N/A,31552233,96,0.0112,0.746,199054,0.765,0,0.0936,-4.41,0,0.0993,114.044,4,0.737
1793,7,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,2Y0wPrPQBrGhoLn14xRYCG,Come & Go (with Marshmello),85,Legends Never Die,7/10/2020,chicago rap,melodic rap,N/A,N/A,16961776,96,0.0172,0.625,205485,0.814,0,0.158,-5.181,1,0.0657,144.991,4,0.535
1794,7,Marshmello,64KEffDW9EtZ1y2vBYgq8T,2Y0wPrPQBrGhoLn14xRYCG,Come & Go (with Marshmello),85,Legends Never Die,7/10/2020,brostep,edm,pop,pop dance,30217338,88,0.0172,0.625,205485,0.814,0,0.158,-5.181,1,0.0657,144.991,4,0.535
1795,7,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,2J4P46vCFm1rPkNkp9pZWX,Ice Cream (with Selena Gomez),74,Ice Cream (with Selena Gomez),8/28/2020,k-pop,k-pop girl group,N/A,N/A,20901369,87,0.0342,0.79,175813,0.729,9.31E-05,0.0411,-3.843,1,0.334,159.989,4,0.904
1796,7,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,2J4P46vCFm1rPkNkp9pZWX,Ice Cream (with Selena Gomez),74,Ice Cream (with Selena Gomez),8/28/2020,dance pop,pop,post-teen pop,N/A,26650794,89,0.0342,0.79,175813,0.729,9.31E-05,0.0411,-3.843,1,0.334,159.989,4,0.904
1797,7,Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,5rZlwNFl01HqLWBQGryKSm,Mood Swings (feat. Lil Tjay),85,Shoot For The Stars Aim For The Moon,7/3/2020,brooklyn drill,N/A,N/A,N/A,5076597,92,0.487,0.48,213333,0.602,0,0.0848,-6.335,0,0.368,179.798,4,0.269
1798,7,Lil Tjay,6jGMq4yGs7aQzuGsMgVgZR,5rZlwNFl01HqLWBQGryKSm,Mood Swings (feat. Lil Tjay),85,Shoot For The Stars Aim For The Moon,7/3/2020,brooklyn drill,melodic rap,nyc rap,N/A,2882573,91,0.487,0.48,213333,0.602,0,0.0848,-6.335,0,0.368,179.798,4,0.269
1799,7,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,96,After Hours,3/20/2020,canadian contemporary r&b,canadian pop,pop,N/A,31241181,96,0.00146,0.514,200040,0.73,9.54E-05,0.0897,-5.934,1,0.0598,171.005,4,0.334
1800,7,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,4xqrdfXkTW4T0RauPLv3WA,Heather,89,Kid Krow,3/20/2020,alt z,bedroom pop,electropop,indie pop,3121150,83,0.584,0.357,198040,0.425,0,0.322,-7.301,1,0.0333,102.078,3,0.27
1801,7,Harry Styles,6KImCVD70vtIoJWnq6nGn3,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,91,Fine Line,12/13/2019,pop,post-teen pop,N/A,N/A,14047182,90,0.122,0.548,174000,0.816,0,0.335,-4.209,1,0.0465,95.39,4,0.557
1802,7,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,6wQlQrTY5mVS8EGaFZVwVF,Smile (with The Weeknd),80,Legends Never Die,7/10/2020,chicago rap,melodic rap,N/A,N/A,16961776,96,0.224,0.694,196180,0.685,0,0.124,-6.535,0,0.133,158.831,4,0.306
1803,7,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,6wQlQrTY5mVS8EGaFZVwVF,Smile (with The Weeknd),80,Legends Never Die,7/10/2020,canadian contemporary r&b,canadian pop,pop,N/A,31241181,96,0.224,0.694,196180,0.685,0,0.124,-6.535,0,0.133,158.831,4,0.306
1804,7,Calvin Harris,7CajNmpbOovFoOoasH2HaY,58AGoOGbwsQMhBbH0eFLRR,Over Now (with The Weeknd),76,Over Now (with The Weeknd),8/28/2020,dance pop,edm,electro house,house,21553938,87,0.0759,0.612,210795,0.884,0.00132,0.247,-4.113,0,0.0454,178.043,4,0.679
1805,7,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,58AGoOGbwsQMhBbH0eFLRR,Over Now (with The Weeknd),76,Over Now (with The Weeknd),8/28/2020,canadian contemporary r&b,canadian pop,pop,N/A,31241181,96,0.0759,0.612,210795,0.884,0.00132,0.247,-4.113,0,0.0454,178.043,4,0.679
1806,7,Internet Money,6MPCFvOQv5cIGfw3jODMF0,2rFsFjq0D9JAmc0APpCO6P,Blastoff (feat. Juice Wrld & Trippie Redd),75,B4 The Storm,8/29/2020,pop rap,rap,trap,N/A,274648,83,0.114,0.761,174730,0.517,0,0.157,-6.916,1,0.0927,147.912,4,0.46
1807,7,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,2rFsFjq0D9JAmc0APpCO6P,Blastoff (feat. Juice Wrld & Trippie Redd),75,B4 The Storm,8/29/2020,melodic rap,rap,trap,N/A,6058189,87,0.114,0.761,174730,0.517,0,0.157,-6.916,1,0.0927,147.912,4,0.46
1808,7,Diplo,5fMUXHkw8R8eOP2RNVYEZX,2rFsFjq0D9JAmc0APpCO6P,Blastoff (feat. Juice Wrld & Trippie Redd),75,B4 The Storm,8/29/2020,bmore,dance pop,edm,moombahton,2375612,87,0.114,0.761,174730,0.517,0,0.157,-6.916,1,0.0927,147.912,4,0.46
1809,7,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,2rFsFjq0D9JAmc0APpCO6P,Blastoff (feat. Juice Wrld & Trippie Redd),75,B4 The Storm,8/29/2020,chicago rap,melodic rap,N/A,N/A,16961776,96,0.114,0.761,174730,0.517,0,0.157,-6.916,1,0.0927,147.912,4,0.46
1810,7,Lil Mosey,5zctI4wO9XSKS8XwcnqEHk,22LAwLoDA5b4AaGSkg6bKW,Blueberry Faygo,82,Certified Hitmaker,2/6/2020,melodic rap,rap,rap conscient,trap,3538252,83,0.207,0.774,162547,0.554,0,0.132,-7.909,1,0.0383,99.034,4,0.349
1811,7,Jawsh 685,56mfhUDKa1vec6rSLZV5Eg,1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),87,Savage Love (Laxed - Siren Beat),6/11/2020,nz pop,N/A,N/A,N/A,87334,77,0.234,0.767,171375,0.481,0,0.269,-8.52,0,0.0803,150.076,4,0.761
1812,7,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),87,Savage Love (Laxed - Siren Beat),6/11/2020,dance pop,pop,pop rap,post-teen pop,9212321,88,0.234,0.767,171375,0.481,0,0.269,-8.52,0,0.0803,150.076,4,0.761
