,Month,ID,Acousticness,Danceability,Duration Ms,Energy,Instrumentalness,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
193,1,0JP9xo3adEtGSdUEISiszL,0.556,0.921,135090,0.537,0.00404,0.102,-5.723,0,0.0804,128.009,4,0.711
194,1,6RRNNciQGZEXnqk8SQ9yv5,0.00929,0.771,171360,0.671,0,0.0637,-5.617,1,0.0553,85.026,4,0.714
195,1,3Kd6Wp3lG5HXMB2dlvuy7y,0.0579,0.802,172196,0.82,0,0.149,-5.969,0,0.146,164.005,4,0.613
196,1,5R9k9x85lAYbamdUoKAJvj,0.177,0.73,230387,0.816,1.23E-05,0.415,-5.402,1,0.304,142.054,4,0.803
197,1,7rvyVWja33WG9R97oeJAjx,0.234,0.74,120133,0.488,0,0.241,-7.664,0,0.27,149.042,4,0.584
198,1,5DqdesEfbRyOlSS3Tf6c29,0.374,0.732,212607,0.463,0,0.194,-6.972,0,0.0287,95.971,4,0.397
199,1,3bkkMZEAhx7rTVz1C0itRQ,0.137,0.719,198261,0.758,0,0.129,-5.167,0,0.0851,147.023,4,0.49
200,2,0VjIjW4GlUZAMYd2vXMi3b,0.00146,0.514,200040,0.73,9.54E-05,0.0897,-5.934,1,0.0598,171.005,4,0.334
201,2,0nbXyq5TXYPCO7pr3N8S4I,0.104,0.896,196653,0.586,0,0.79,-6.687,0,0.0559,116.971,4,0.642
202,2,22LAwLoDA5b4AaGSkg6bKW,0.207,0.774,162547,0.554,0,0.132,-7.909,1,0.0383,99.034,4,0.349
203,2,0lSZh5W0wDeurkGzLYY6hf,0.0827,0.893,161377,0.618,0,0.542,-4.425,0,0.112,119.099,4,0.389
204,2,3PfIrDoz19wz7qK7tYeu62,0.0123,0.793,183290,0.793,0,0.0951,-4.521,0,0.083,123.95,4,0.679
205,2,3Dv1eDb0MEgF93GpLXlucZ,0.256,0.787,237893,0.673,3.57E-06,0.0904,-4.577,0,0.158,110.962,4,0.786
206,2,24Yi9hE78yPEbZ4kxyoXAI,0.0167,0.77,176840,0.724,0.0107,0.353,-5.484,1,0.0495,121.975,4,0.898
207,2,1jaTQ3nqY3oAAYyCTbIvnM,0.017,0.923,139741,0.604,0,0.272,-6.671,0,0.245,145.062,4,0.826
208,2,55CHeLEfn5iJ0IIkgaa4si,0.0252,0.843,155497,0.741,0,0.096,-5.609,1,0.334,168.983,4,0.68
209,2,4umIPjkehX1r7uhmGvXiSV,0.3,0.806,212867,0.546,0,0.102,-6.637,1,0.0575,147.986,4,0.874
210,2,7szuecWAPwGoV1e5vGu8tl,0.00285,0.667,237520,0.719,8.10E-05,0.0736,-5.371,0,0.0346,100.021,4,0.717
211,2,7eJMfftS33KTjuF7lTsMCx,0.731,0.726,173333,0.431,0,0.696,-8.765,0,0.135,144.026,4,0.348
212,2,4HDCLYli2SUdkq9OjmvhSD,0.0902,0.43,183219,0.7,0,0.216,-5.35,1,0.264,158.373,4,0.731
213,2,017PF4Q3l4DBUiWoXk4OWT,0.167,0.73,221820,0.729,1.39E-06,0.349,-3.434,0,0.0883,113.013,4,0.467
214,2,07KXEDMj78x68D884wgVEm,0.269,0.831,220487,0.499,0,0.3,-8.442,0,0.114,97.956,4,0.511
215,2,696DnlkuDOXcMAnKlTgXXK,0.0522,0.621,163636,0.601,0,0.46,-5.616,0,0.148,116.735,5,0.457
216,2,1Cv1YLb4q0RzL6pybtaMLo,0.183,0.878,158571,0.525,0,0.0714,-6.832,1,0.0578,112.022,4,0.694
217,2,21jGcNKet2qwijlDFuPiPb,0.192,0.695,215280,0.762,0.00244,0.0863,-3.497,1,0.0395,120.042,4,0.553
218,2,2rRJrJEo19S2J82BDsQ3F7,0.123,0.784,159382,0.43,0,0.0887,-8.756,0,0.0364,127.087,4,0.236
219,2,4cSSL3YafYjM3yjgFO1vJg,0.268,0.867,173288,0.744,0,0.0713,-5.171,1,0.227,84.005,4,0.645
220,2,5yY9lUy8nbvjM1Uyo1Uqoc,0.0706,0.676,237735,0.609,0,0.152,-5.831,0,0.481,142.037,4,0.508
221,2,2p8IUWQDrpjuFltbdgLOag,0.0811,0.664,361027,0.572,0.00604,0.121,-6.099,0,0.0305,108.959,4,0.143
222,2,3kW4z2pIj5VY5fLjBrMRL5,0.0236,0.775,234627,0.72,0,0.114,-5.353,0,0.193,155.086,4,0.49
223,2,4nK5YrxbMGZstTLbvj6Gxw,0.305,0.863,223480,0.631,3.04E-05,0.123,-4.689,1,0.0534,128.977,4,0.817
224,2,3jjujdWJ72nww5eGnfs2E7,0.0237,0.676,207133,0.771,7.00E-06,0.102,-3.675,1,0.0483,99.048,4,0.569
225,2,1rgnBhdG2JDFTbYkYRZAku,0.688,0.825,209755,0.593,0.000161,0.17,-6.401,0,0.0988,98.078,4,0.54
226,2,7FIWs0pqAYbP91WWM0vlTQ,0.145,0.808,210800,0.745,0,0.292,-5.26,0,0.342,165.995,4,0.829
227,2,56uXDJRCuoS7abX3SkzHKQ,0.055,0.771,224955,0.654,0,0.214,-6.976,0,0.298,155.047,4,0.573
228,2,4S2uhQE8L9V6p7rj7SiauJ,0.474,0.655,225857,0.441,0,0.099,-5.245,0,0.0629,139.957,4,0.273
229,2,2ajzBr7vwHTEBeqDzcsNRC,0.0546,0.712,212354,0.598,0,0.154,-5.368,0,0.0388,130.007,4,0.504
230,2,6bnF93Rx87YqUBLSgjiMU8,0.0236,0.537,198267,0.746,1.01E-06,0.156,-5.507,0,0.15,170.062,4,0.252
231,2,3AzjcOeAmA57TIOr9zF1ZW,0.0137,0.647,193829,0.844,0.000658,0.102,-3.756,1,0.0457,146.967,4,0.746
232,2,3QzAOrNlsabgbMwlZt7TAY,0.392,0.809,180435,0.545,0,0.151,-6.678,1,0.0735,97.008,4,0.244
233,2,74fV8TuLZKVzSIOOGu8wwI,0.0277,0.92,165726,0.833,0,0.0596,-3.18,1,0.253,141.034,4,0.645
234,2,7qEHsqek33rTcFNT9PFqLf,0.751,0.501,182161,0.405,0,0.105,-5.679,1,0.0319,109.891,4,0.446
235,2,7aiClxsDWFRQ0Kzk5KI5ku,0.128,0.778,185093,0.559,0,0.399,-7.109,0,0.0776,129.989,1,0.678
236,2,7wsmIIm0xWmtP7TmACXkJn,0.17,0.836,206702,0.617,0,0.319,-4.363,1,0.0534,138.066,4,0.866
237,2,5QO79kh1waicV47BqGRL3g,0.0212,0.68,215627,0.826,1.24E-05,0.543,-5.487,1,0.0309,118.051,4,0.644
238,2,0RiRZpuVRbi7oqRdSMwhQY,0.533,0.755,157560,0.522,0,0.0685,-4.368,1,0.0575,89.96,4,0.925
239,2,3ZCTVFBt2Brf31RLEnCkWJ,0.902,0.704,245426,0.225,0.657,0.106,-14.454,0,0.0994,120.006,4,0.243
240,2,6Ozh9Ok6h4Oi1wUSLtBseN,0.189,0.769,159715,0.787,0,0.129,-3.909,1,0.367,126.77,4,0.836
241,2,6Gg1gjgKi2AK4e0qzsR7sd,0.0687,0.474,189323,0.631,0,0.132,-5.884,0,0.343,180.051,4,0.425
242,2,6CUP2khYzdphXebxVTfPE3,0.0888,0.855,195299,0.676,0,0.144,-5.736,1,0.325,133.082,4,0.509
243,2,6ap9lSRJ0iLriGLqoJ44cq,0.042,0.686,112493,0.541,0,0.0675,-4.993,0,0.0493,120.082,4,0.724
244,2,285pBltuF7vW8TeWk8hdRR,0.349,0.511,239836,0.566,0,0.34,-7.23,0,0.2,83.903,4,0.218
245,2,2DEZmgHKAvm41k4J3R2E9Y,0.0103,0.607,295177,0.829,0,0.107,-4.074,1,0.379,96.172,4,0.685
246,2,3jT2LKH0RSbQ8jIUNFzXm5,0.0317,0.883,232065,0.808,0,0.207,-3.158,0,0.183,119.012,4,0.805
247,2,1iSqfoUFnQwV0QW1EfUit8,0.334,0.735,222997,0.369,0,0.126,-9.682,0,0.0688,140.004,4,0.235
248,2,78qd8dvwea0Gosb6Fe6j3k,0.127,0.707,134240,0.955,0,0.202,-4.593,0,0.222,125.989,4,0.575
249,2,7hav1MHURQf5SAoPk0egqh,0.135,0.772,210261,0.634,0,0.432,-6.101,0,0.212,160.052,4,0.671
250,2,6kWxIqQDsKFYCJGbU4AjCX,0.0909,0.467,211400,0.608,8.83E-05,0.125,-7.847,1,0.0707,80.957,4,0.108
251,2,0SqqAgdovOE24BzxIClpjw,0.021,0.86,172127,0.758,6.54E-05,0.344,-5.16,1,0.0695,97.014,4,0.453
252,2,6Hj9jySrnFppAI0sEMCZpJ,0.328,0.685,240051,0.692,0,0.153,-5.122,1,0.0457,159.966,5,0.578
253,2,6gi6y1xwmVszDWkUqab1qw,0.0104,0.802,157712,0.591,0,0.196,-4.895,1,0.225,139.864,4,0.309
254,2,4BGZF4oLbTL0pWm7C18pbv,0.131,0.504,191307,0.498,0,0.0929,-8.24,1,0.0499,87.221,4,0.196
255,2,2wrJq5XKLnmhRXHIAf9xBa,0.153,0.654,167693,0.63,0,0.111,-4.644,1,0.0259,89.991,4,0.43
256,2,2kJwzbxV2ppxnQoYw4GLBZ,0.866,0.464,208687,0.473,0,0.109,-10.086,1,0.129,75.801,4,0.604
257,2,3yOlyBJuViE2YSGn3nVE1K,0.018,0.724,170746,0.491,1.29E-05,0.0887,-6.024,1,0.0296,105.046,4,0.383
258,2,6NfrH0ANGmgBXyxgV2PeXt,0.0861,0.685,163084,0.848,7.14E-06,0.0783,-4.561,0,0.0858,179.87,4,0.761
259,2,02RCbjb9czvQKNGBmEmWob,0.0177,0.883,183011,0.599,0,0.179,-5.551,1,0.248,142.976,4,0.413
260,2,3frUvGrmGcay91lvFbOgsN,0.121,0.794,183067,0.728,8.82E-06,0.227,-6.759,1,0.114,105.024,4,0.36
261,2,7lidXGPXPYLNThITAOTlkK,0.143,0.591,205473,0.585,0,0.109,-6.35,1,0.0277,110.94,4,0.324
262,2,2fOlBMkWR7lXJfqp5VTbDG,0.0346,0.879,198913,0.448,0,0.224,-8.57,0,0.222,136.985,4,0.278
263,2,2Fxmhks0bxGSBdJ92vM42m,0.328,0.701,194088,0.425,0.13,0.1,-10.965,1,0.375,135.128,4,0.562
264,2,41wtwzCZkXwpnakmwJ239F,0.402,0.9,170972,0.603,4.81E-06,0.134,-5.313,1,0.0646,129.928,4,0.824
265,2,2nC3QhMI9reBIOWutbU3Tj,0.587,0.572,201084,0.406,4.48E-06,0.102,-8.624,1,0.0427,119.812,4,0.265
266,2,6b5P51m8xx2XA6U7sdNZ5E,0.033,0.218,250053,0.652,0.111,0.172,-7.953,0,0.0641,65.375,4,0.0599
267,2,3orEOtd8CPL8GFlpRpKuoE,0.612,0.375,283227,0.605,0.0448,0.147,-7.268,0,0.0729,175.946,4,0.128
268,2,6fWa5CRgy0z30OeGZyMBvD,0.0513,0.733,159670,0.389,0,0.141,-8.468,0,0.0738,157.878,3,0.244
269,2,4VXIryQMWpIdGgYR4TrjT1,0.0769,0.671,165820,0.529,0.000335,0.0856,-7.226,1,0.307,161.989,4,0.203
270,2,5f4Hy5mw5SRaUgXX9c6P5S,0.0169,0.827,205760,0.552,0,0.122,-7.571,0,0.274,124.011,4,0.408
271,2,3WlbeuhfRSqU7ylK2Ui5U7,0.162,0.55,247187,0.611,6.88E-05,0.121,-7.475,1,0.137,148.062,4,0.243
272,2,2K9Ovn1o2bTGqbsABGC6m3,0.052,0.638,239973,0.863,5.46E-05,0.685,-5.221,0,0.132,120.077,4,0.226
273,2,6KfoDhO4XUWSbnyKjNp9c4,0.00162,0.628,185773,0.639,0,0.354,-5.46,1,0.0435,108.045,4,0.493
274,2,0u2P5u6lvoDfwTYjAADbn4,0.934,0.351,200186,0.296,0,0.095,-10.109,0,0.0333,115.284,4,0.12
275,2,1sOW4PuG5X3Ie3EXUhAopJ,0.0456,0.404,355960,0.524,0.00316,0.199,-8.996,0,0.0593,145.74,4,0.168
276,2,43zdsphuZLzwA9k4DJhU0I,0.978,0.367,196077,0.111,3.97E-05,0.0897,-14.084,1,0.0972,82.642,4,0.198
277,2,3eekarcy7kvN4yt5ZFzltW,0.0546,0.598,175721,0.427,5.83E-06,0.21,-8.764,0,0.0317,76.469,4,0.0605
278,2,2alc8VZAzDgdAsL2QMk3hu,0.26,0.903,106000,0.327,0.011,0.108,-9.727,1,0.0877,100.008,4,0.274
279,2,39LLxExYz6ewLAcYrzQQyP,0.0561,0.695,203808,0.884,0,0.213,-2.278,0,0.0753,103.014,4,0.914
280,2,2ZlCGeK30BLRNSPC832pNZ,0.538,0.825,219933,0.483,1.48E-05,0.204,-5.746,0,0.08,139.98,4,0.892
281,2,6U0FIYXCQ3TGrk4tFpLrEA,0.449,0.453,204533,0.538,0,0.19,-8.212,1,0.0638,122.973,4,0.516
282,2,2b8fOow8UzyDFAE27YhOZM,0.837,0.764,189486,0.32,0,0.0822,-7.209,1,0.0546,91.019,4,0.575
283,2,63wx9vdskaXbYxyDx4oJCZ,0.554,0.617,212867,0.525,1.10E-06,0.135,-10.426,0,0.12,135.781,4,0.377
284,2,7m9OqQk4RVRkw9JJdeAw96,0.469,0.872,119133,0.391,4.13E-06,0.297,-9.144,0,0.242,134.021,4,0.437
285,2,4EivmOT13NMpNSfTKn9p4s,0.24,0.879,163173,0.499,0,0.0967,-6.027,0,0.18,106.043,4,0.405
286,2,7AzlLxHn24DxjgQX73F9fU,0.524,0.652,154424,0.631,0.000579,0.165,-5.718,0,0.0893,127.998,4,0.35
287,2,2FvD20Z8aoWIePi7PoN8sG,0.0794,0.816,136366,0.582,5.84E-06,0.0916,-4.141,1,0.341,160.004,4,0.542
288,2,1lOe9qE0vR9zwWQAOk6CoO,0.0204,0.745,131240,0.642,0,0.0658,-6.257,0,0.287,179.974,4,0.226
289,2,1nYeVF5vIBxMxfPoL0SIWg,0.033,0.627,208505,0.69,0,0.0742,-5.396,0,0.139,122.053,4,0.627
290,2,7KSSdFCBHCfq4KPzz78ghk,0.0611,0.788,177314,0.436,0,0.0979,-9.435,1,0.364,129.847,4,0.341
291,2,2gwkD6igEhQbDQegRCcdoB,0.0608,0.876,163320,0.662,0,0.127,-6.482,0,0.426,75.445,4,0.844
292,2,5ry2OE6R2zPQFDO85XkgRb,0.101,0.831,205427,0.502,0,0.122,-4.045,0,0.046,100.541,4,0.101
293,2,5egD7A5x9AHdVO2fMo3Wbo,0.0298,0.903,195692,0.535,0,0.0851,-6.238,1,0.286,130.117,4,0.157
294,2,2gMXnyrvIjhVBUZwvLZDMP,0.604,0.459,215107,0.575,0,0.0885,-4.858,1,0.0573,111.881,4,0.183
295,2,0fySG6A6qLE8IvDpayb5bM,0.113,0.768,144935,0.652,0,0.107,-2.708,0,0.307,154.187,4,0.777
296,2,3ee8Jmje8o58CHK66QrVC2,0.258,0.74,166606,0.613,0.00372,0.123,-4.88,1,0.145,75.023,4,0.473
297,2,6vBdBCoOhKHiYDDOcorfNo,0.447,0.58,174960,0.653,0,0.111,-3.818,1,0.0745,150.231,4,0.175
298,2,353IDEfNzPJmGNRnOi5kJ1,0.174,0.643,220536,0.768,0,0.469,-4.316,1,0.0455,108.992,4,0.597
299,2,6DXZiYUbrYgrVIhfX3U9Z2,0.0311,0.906,194607,0.474,5.52E-06,0.286,-6.124,1,0.194,106.976,4,0.656
300,2,7GX5flRQZVHRAGd6B4TmDO,0.00264,0.732,182707,0.75,0,0.109,-6.366,0,0.231,155.096,4,0.401
301,2,2IHLaN6wwYKQ3S24NsQqpA,0.00261,0.664,203672,0.561,0,0.0764,-7.031,1,0.0495,150.093,4,0.713
302,2,7xQAfvXzm3AkraOtGPWIZg,0.136,0.829,149547,0.539,1.78E-06,0.103,-7.359,0,0.208,99.96,4,0.388
303,2,5a6pdCHlWS2ekOOQ70QnAr,0.868,0.708,156107,0.186,0,0.0779,-8.953,0,0.0422,72.541,4,0.321
304,2,38RIEav39FGi86jppxO0du,0.267,0.85,210607,0.536,3.89E-05,0.0996,-5.161,1,0.0599,96.029,4,0.505
305,2,7eBqSVxrzQZtK2mmgRG6lC,0.145,0.759,268434,0.73,3.06E-06,0.11,-7.985,0,0.0516,115.007,4,0.74
306,2,0IpnZchq8ek2A6pGEP2Qb1,0.0129,0.733,238816,0.567,0,0.382,-6.718,1,0.319,75.491,4,0.319
307,2,6UelLqGlWMcVH1E5c4H7lY,0.122,0.548,174000,0.816,0,0.335,-4.209,1,0.0465,95.39,4,0.557
308,2,0rKtyWc8bvkriBthvHKY8d,0.544,0.515,209274,0.479,0.00598,0.191,-7.458,1,0.0261,88.964,4,0.284
309,2,2nMOodYNHBAQ3Kc1QNimZU,0.133,0.47,209583,0.785,1.55E-06,0.0931,-4.015,0,0.0664,89.717,4,0.79
310,2,2JvzF1RMd7lE3KmFlsyZD8,0.149,0.837,213594,0.364,0,0.271,-11.713,1,0.276,123.984,4,0.463
311,2,2ZrAjMSmlbDIil0JaVgTHh,0.144,0.929,132024,0.7,0,0.349,-5.595,0,0.0906,120.009,4,0.802
312,2,29ZXwWOOLz9t5fa3eT3i7T,0.0388,0.932,176640,0.547,0,0.0924,-7.787,0,0.333,94.998,4,0.695
313,2,2rxQMGVafnNaRaXlRMWPde,0.676,0.551,193200,0.402,0,0.0928,-7.431,1,0.0262,103.313,4,0.382
314,2,1ZMiCix7XSAbfAJlEZWMCp,0.839,0.567,240133,0.267,1.46E-06,0.089,-6.502,1,0.0299,110.011,4,0.0592
315,2,0TrPqhAMoaKUFLR7iYDokf,0.145,0.79,181436,0.694,0.00252,0.281,-7.726,0,0.0708,103.007,4,0.508
316,2,733c1CWmIGymoQXdp7Us88,0.517,0.819,188563,0.654,0,0.0996,-6.665,0,0.136,133.503,4,0.455
317,2,2n7ohqg1s68ToAHh4u9mcW,0.0363,0.886,192024,0.672,8.78E-06,0.101,-4.394,1,0.188,91.976,4,0.526
318,2,6foY66mWZN0pSRjZ408c00,0.369,0.614,234347,0.68,1.84E-06,0.115,-4.58,1,0.0289,149.959,4,0.707
319,2,75ZvA4QfFiZvzhj2xkaWAh,0.0689,0.556,223347,0.538,0,0.196,-5.408,0,0.0382,143.95,4,0.291
320,2,0Q2n5yzl2XRqYbV77tZNYp,0.0408,0.907,150115,0.539,0,0.253,-7.782,1,0.36,124.918,4,0.664
321,2,59JWp4PjZ9TRM8cmtaDYB1,0.0183,0.895,219340,0.739,7.61E-06,0.102,-6.633,1,0.283,140.007,4,0.763
322,2,08dFHFTx6r67MTsYn5ilDR,0.677,0.706,186240,0.358,0,0.107,-8.331,1,0.0348,75.991,4,0.478
323,2,4POHzEwNTCYaIvqCUp3NnO,0.313,0.721,186786,0.62,0,0.26,-3.639,1,0.0483,127.979,4,0.473
324,2,5MwynWK9s4hlyKHqhkNn4A,0.657,0.631,205453,0.591,0,0.11,-5.785,1,0.0277,97.074,4,0.489
325,2,0RLLvYBopDwooCyvnTwgYu,0.354,0.567,224000,0.515,0,0.078,-10.265,0,0.247,120.1,1,0.321
326,2,380HmhwTE2NJgawn1NwkXi,0.193,0.663,150720,0.598,8.02E-05,0.0856,-4.042,1,0.17,172.245,4,0.4
327,2,40ijlFtuamT3J2zR2mwfmm,0.0623,0.776,201395,0.665,0.145,0.121,-7.454,0,0.145,142.935,4,0.381
328,2,6klLvorLoo1sxvZcjJIY8I,0.0208,0.876,148630,0.733,0,0.0999,-4.478,0,0.333,154.904,4,0.962
329,2,3tDqEKKUs6gf8zMvSuLyLA,0.048,0.892,214215,0.486,0,0.146,-8.637,0,0.384,120.998,4,0.535
330,2,2kJu14V7hbZw3I4K8L8SXb,0.00146,0.676,193531,0.815,0.00041,0.275,-4.294,1,0.0625,117.973,4,0.796
331,2,3HWzoMvoF3TQfYg4UPszDq,0.11,0.715,173325,0.624,0,0.123,-3.046,0,0.114,158.087,4,0.412
332,2,16wAOAZ2OkqoIDN7TpChjR,0.345,0.676,208520,0.506,0,0.118,-6.652,0,0.0958,145.842,4,0.497
333,2,6uFn47ACjqYkc0jADwEdj1,0.15,0.772,166560,0.639,0,0.0698,-7.119,1,0.467,168.112,4,0.261
334,2,6kls8cSlUyHW2BUOkDJIZE,0.108,0.657,186223,0.768,0,0.144,-4.628,1,0.0507,75.025,4,0.759
335,2,0e7ipj03S05BNilyu5bRzt,0.124,0.585,218147,0.52,7.01E-05,0.131,-6.136,0,0.0712,159.801,4,0.129
336,2,6ZBqCuo8fUGSZJGYR9LNwL,0.0326,0.874,144098,0.635,0,0.0676,-6.703,1,0.164,102.022,4,0.369
337,2,6zrJLhslleCHby0wbUnvVy,0.00618,0.875,184882,0.813,0,0.321,-4.502,1,0.0579,114.993,4,0.859
338,2,4sWuPniHClkInYAnzXAYUF,0.0849,0.787,148759,0.713,0,0.717,-5.252,1,0.401,175.046,4,0.761
339,2,78QR3Wp35dqAhFEc2qAGjE,0.0852,0.897,145543,0.662,0,0.534,-6.903,0,0.292,112.511,4,0.389
340,2,4YcWzLSnGqLjSCycuSMHnn,0.173,0.786,233333,0.683,0,0.706,-5.397,1,0.205,126.002,4,0.57
341,2,4rPkN1FMzQyFNP9cLUGIIB,0.00173,0.659,258004,0.667,2.85E-05,0.1,-4.668,0,0.0339,115.982,4,0.468
342,2,5hVghJ4KaYES3BFUATCYn0,0.23,0.554,190067,0.498,5.98E-06,0.795,-8.866,1,0.0685,79.635,4,0.413
343,2,6XHVuErjQ4XNm6nDPVCxVX,0.123,0.696,260640,0.454,0,0.155,-6.756,0,0.153,92.928,4,0.136
344,2,2xLMifQCjDGFmkHkpNLD9h,0.00513,0.834,312820,0.73,0,0.124,-3.714,1,0.222,155.008,4,0.446
345,2,7AQim7LbvFVZJE3O8TYgf2,0.0172,0.797,146520,0.533,0.000152,0.103,-9.74,0,0.0412,131.036,4,0.329
346,2,69vlMrzHwATKzupwNcUPyK,0.0326,0.744,206420,0.868,0,0.0822,-4.524,1,0.047,93.037,4,0.586
347,2,7iHHxY2NLlJRAmlAmC4ahQ,0.484,0.748,123560,0.648,0,0.126,-6.445,0,0.0816,139.952,4,0.726
348,2,6vxU64pcIuQ38O015Zy4qj,0.000592,0.929,213885,0.563,0,0.244,-7.428,1,0.49,129.957,4,0.353
349,2,6v3KW9xbzN5yKLt9YKDYA2,0.0392,0.759,190800,0.548,0,0.0828,-6.049,0,0.029,116.967,4,0.749
350,2,0JP9xo3adEtGSdUEISiszL,0.556,0.921,135090,0.537,0.00404,0.102,-5.723,0,0.0804,128.009,4,0.711
351,2,2IRZnDFmlqMuOrYOLnZZyc,0.259,0.889,180522,0.496,0,0.252,-6.365,0,0.0905,86.003,4,0.544
352,2,7k4t7uLgtOxPwTpFmtJNTY,0.295,0.803,200960,0.715,0.000134,0.0574,-3.28,1,0.298,101.085,4,0.574
353,2,40U8d12pC5UHqmHwXjHjjl,0.0323,0.555,195813,0.619,0.000224,0.0917,-7.918,1,0.0314,95.032,4,0.141
354,2,4iiWcajF1fEUpwcUewc464,0.107,0.81,315346,0.566,0,0.122,-8.33,1,0.433,142.069,4,0.582
355,2,2Hc4t9N2nt37oO4sF9BynI,0.0951,0.561,209229,0.536,0,0.114,-6.227,1,0.0346,150.01,4,0.378
356,2,2ZTYlnhhV1UAReg7wIGolx,0.832,0.483,193795,0.361,4.66E-06,0.098,-7.889,1,0.0738,171.649,4,0.307
357,2,5wujBwqG7INdStqGd4tRMX,0.186,0.736,169999,0.67,0,0.114,-6.702,1,0.311,130.032,4,0.845
358,2,1Knctxx9vGZxpZfF66BIEa,0.115,0.594,191840,0.798,0,0.143,-5.244,1,0.0844,142.049,4,0.381
359,2,1wJRveJZLSb1rjhnUHQiv6,0.0153,0.581,189487,0.662,0,0.111,-5.239,1,0.303,93.023,4,0.434
360,2,5FkoSXiJPKTNyYgALRJFhD,0.177,0.83,129882,0.564,0,0.128,-7.822,1,0.235,85.042,4,0.107
361,2,0rFQ5cKYJ9WtHSKp9sxVYt,0.275,0.764,169227,0.555,0,0.0824,-6.414,1,0.0604,111.004,4,0.255
362,2,5MPPttjfGap2C6j6eKcO6J,0.0957,0.97,142417,0.463,0,0.151,-7.259,1,0.366,108.003,4,0.46
363,2,3LnJM1B5Mjgx5LfT9plXUU,0.517,0.866,197973,0.53,0.00159,0.0946,-6.347,0,0.0495,104.952,4,0.203
364,2,3cqPu20DGTGUoZtbJH2Dmi,0.63,0.605,193668,0.365,6.83E-06,0.0554,-11.144,1,0.111,84.628,4,0.224
365,2,2uIX8YMNjGMD7441kqyyNU,0.819,0.475,200560,0.37,0.0577,0.0841,-7.725,0,0.0361,144.828,4,0.157
366,2,79s5XnCN4TJKTVMSmOx8Ep,0.212,0.548,216387,0.805,0.000389,0.408,-5.732,1,0.351,142.094,4,0.648
367,2,1lGHa2pwYzxQHFBUynhLtO,0.187,0.836,139890,0.624,0,0.138,-6.75,0,0.184,103,4,0.7
368,2,3GJ4hzg4lrGwU51Y3VARbF,0.356,0.616,213387,0.438,0,0.24,-5.968,1,0.0298,135.929,4,0.386
369,2,6uAFJ75WDAoAPyCWJAtvks,0.138,0.68,218754,0.701,0.000191,0.168,-5.001,1,0.0917,94.06,4,0.649
370,2,7dt6x5M1jzdTEt8oCbisTK,0.331,0.68,231267,0.578,0,0.135,-5.804,1,0.04,145.038,4,0.341
371,2,51Fjme0JiitpyXKuyQiCDo,0.181,0.843,160627,0.391,0,0.137,-7.899,1,0.0845,129.972,4,0.496
372,2,0oufSLnKQDoBFX5mgkDCgR,0.224,0.764,158421,0.394,8.71E-05,0.119,-8.559,1,0.154,92.011,4,0.471
373,2,6K4t31amVTZDgR3sKmwUJJ,0.0115,0.64,216320,0.74,0.00678,0.167,-4.083,1,0.0284,116.879,4,0.785
374,2,6gBFPUFcJLzWGx4lenP6h2,0.0847,0.841,243837,0.728,0,0.149,-3.37,1,0.0484,130.049,4,0.43
375,2,26wLOs3ZuHJa2Ihhx6QIE6,0.0516,0.749,204887,0.461,6.24E-06,0.0738,-2.961,0,0.0416,139.02,4,0.42
376,2,4l0Mvzj72xxOpRrp6h8nHi,0.556,0.488,206459,0.343,0,0.21,-8.985,1,0.0436,102.819,4,0.0978
377,2,7FGq80cy8juXBCD2nrqdWU,0.549,0.632,170770,0.686,0,0.2,-7.665,0,0.243,89.949,4,0.329
378,2,73SpzrcaHk0RQPFP73vqVR,0.917,0.38,242265,0.219,0.0104,0.0827,-13.273,0,0.0358,73.537,4,0.0517
379,2,0Li1OuXXfi7950ilZUFGkF,0.248,0.747,158709,0.497,0,0.138,-6.542,0,0.0401,142.046,4,0.0663
380,2,6FZDfxM3a3UCqtzo5pxSLZ,0.297,0.752,201661,0.488,9.11E-06,0.0936,-7.05,1,0.0705,136.041,4,0.533
381,2,3Z0oQ8r78OUaHvGPiDBR3W,0.849,0.323,194848,0.405,0.000544,0.138,-8.533,0,0.0413,145.104,5,0.274
382,2,3s4mrPrEFFPF0LmAfutW0n,0.0249,0.784,200187,0.517,1.44E-06,0.155,-8.981,0,0.209,97.991,4,0.206
383,2,2txofPPP3lkiNLTUUHeJHS,0.476,0.576,158099,0.46,0,0.107,-4.173,1,0.246,176.185,4,0.625
384,2,0oH0OIeKJSAT5bdFkbz20A,0.275,0.802,211654,0.737,0,0.113,-4.862,0,0.0757,127.013,4,0.712
385,2,5DqdesEfbRyOlSS3Tf6c29,0.374,0.732,212607,0.463,0,0.194,-6.972,0,0.0287,95.971,4,0.397
386,2,0hVXuCcriWRGvwMV1r5Yn9,0.0902,0.798,219947,0.676,0,0.0894,-5.041,1,0.0442,101.956,4,0.843
387,2,0Odu228D0yGcFySGuxU4rY,0.0511,0.464,221492,0.547,0,0.155,-8.137,0,0.339,67.003,4,0.423
388,2,4jAIqgrPjKLTY9Gbez25Qb,0.0392,0.575,172213,0.621,0.0045,0.141,-8.165,0,0.032,101.987,4,0.27
